participantNumber,TrialNumber,WorkloadCondition,SystemDate,SystemTime,MissionTime,TaskType,UAVNumber,MessageTime,MessageFrom,MessageResponseRequested,MessageContent,MessageCorrectAnswer,MessageAnswerAccuracy,MessageResponseTime,FLPlannedStartTime,FLRealStartTime,FLStopSystemTime,FLStopTime,FLResponseTime,FLAccuracy,TDWaypointOrder,TDWaypointLocation,TDTargetPresent,TDTargetSpawnTime,TDFinalInput,TDRespone,TDButtonClickTime,TDResponseTimestamp,TDResponseTime,RRTimePlanProjNFZ,RRTimeProjNFZ,RRTimeofRR,RRFinalInput,RRSuccessfulRR,RRResponseTime,Score,HighestPossibleScore
122,T,Training,03/05/2020,10:26:59.40,226.0188,FuelLeak,10,,,,,,,,226,226.0188,10:27:03.18,229.8334,3.814621,1,,,,,,,,,,,,,,,,30,30
122,T,Training,03/05/2020,10:26:53.34,219.9872,TargetDetection,1,,,,,,,,,,,,,,22,1,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:26:53.39,220.0102,TargetDetection,11,,,,,,,,,,,,,,22,7,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:26:53.39,220.0102,TargetDetection,10,,,,,,,,,,,,,,22,14,1,5,1,FN,,,,,,,,,,-100,50
122,T,Training,03/05/2020,10:26:53.39,220.0102,TargetDetection,13,,,,,,,,,,,,,,22,5,1,6,1,TP,226.3297,7.311131,3.311131,,,,,,,100,100
122,T,Training,03/05/2020,10:26:53.34,219.9872,TargetDetection,14,,,,,,,,,,,,,,22,10,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:26:53.41,220.0521,TargetDetection,8,,,,,,,,,,,,,,22,1,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:26:53.32,219.9692,TargetDetection,4,,,,,,,,,,,,,,22,7,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:26:53.41,220.0521,TargetDetection,9,,,,,,,,,,,,,,22,16,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:03.39,230.0114,TargetDetection,12,,,,,,,,,,,,,,23,1,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:03.35,229.9909,TargetDetection,7,,,,,,,,,,,,,,23,15,1,6,1,TP,237.1431,8.126605,4.126605,,,,,,,100,100
122,T,Training,03/05/2020,10:27:03.39,230.0114,TargetDetection,14,,,,,,,,,,,,,,23,6,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:03.35,229.9909,TargetDetection,2,,,,,,,,,,,,,,23,3,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:03.35,229.9909,TargetDetection,5,,,,,,,,,,,,,,23,5,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:03.39,230.0114,TargetDetection,6,,,,,,,,,,,,,,23,10,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:03.39,230.0114,TargetDetection,16,,,,,,,,,,,,,,23,14,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:03.35,229.9909,TargetDetection,10,,,,,,,,,,,,,,23,11,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:13.40,240.0455,TargetDetection,1,,,,,,,,,,,,,,24,3,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:13.40,240.0455,TargetDetection,11,,,,,,,,,,,,,,24,15,1,4,1,FN,,,,,,,,,,-100,50
122,T,Training,03/05/2020,10:27:13.40,240.0455,TargetDetection,3,,,,,,,,,,,,,,24,4,1,6,1,TP,245.2102,4.196708,0.1967082,,,,,,,100,100
122,T,Training,03/05/2020,10:27:13.40,240.0455,TargetDetection,13,,,,,,,,,,,,,,24,10,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:13.40,240.0455,TargetDetection,15,,,,,,,,,,,,,,24,6,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:13.40,240.0455,TargetDetection,6,,,,,,,,,,,,,,24,9,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:13.42,240.0682,TargetDetection,4,,,,,,,,,,,,,,24,11,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:13.42,240.0682,TargetDetection,8,,,,,,,,,,,,,,24,9,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:13.42,240.0682,TargetDetection,9,,,,,,,,,,,,,,24,16,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:23.38,250.0056,TargetDetection,12,,,,,,,,,,,,,,25,9,1,5,1,FN,,,,,,,,,,-100,50
122,T,Training,03/05/2020,10:27:23.32,249.9656,TargetDetection,2,,,,,,,,,,,,,,25,1,1,7,1,FN,,,,,,,,,,-100,50
122,T,Training,03/05/2020,10:27:23.38,250.0056,TargetDetection,13,,,,,,,,,,,,,,25,14,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:23.32,249.9656,TargetDetection,7,,,,,,,,,,,,,,25,10,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:23.34,249.9842,TargetDetection,10,,,,,,,,,,,,,,25,4,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:23.32,249.9656,TargetDetection,5,,,,,,,,,,,,,,25,2,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:23.38,250.0056,TargetDetection,15,,,,,,,,,,,,,,25,7,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:23.40,250.0467,TargetDetection,8,,,,,,,,,,,,,,25,6,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:23.40,250.0467,Reroute,8,,,,,,,,,,,,,,,,,,,,,,,250,250.0467,258.881,1,1,8.834259,30,30
122,T,Training,03/05/2020,10:27:33.39,260.0074,TargetDetection,6,,,,,,,,,,,,,,26,1,1,5,1,FN,,,,,,,,,,-100,50
122,T,Training,03/05/2020,10:27:33.34,259.9859,TargetDetection,1,,,,,,,,,,,,,,26,8,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:33.34,259.9859,TargetDetection,12,,,,,,,,,,,,,,26,10,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:33.34,259.9859,TargetDetection,14,,,,,,,,,,,,,,26,4,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:33.39,260.0074,TargetDetection,3,,,,,,,,,,,,,,26,7,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:33.39,260.0074,TargetDetection,10,,,,,,,,,,,,,,26,7,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:33.39,260.0074,TargetDetection,16,,,,,,,,,,,,,,26,3,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:39.36,266.0063,ChatMessage,,266.0063,HQ,1,[4:26] HQ: UAV 9 needs a RR - Respond (Confirm/Deny),Deny,,,,,,,,,,,,,,,,,,,,,,,,,
122,T,Training,03/05/2020,10:27:44.95,271.6012,ChatMessage,,271.6012,user,,[4:31] You: Deny,,1,5.594971,,,,,,,,,,,,,,,,,,,,,,30,30
122,T,Training,03/05/2020,10:27:43.39,270.0184,TargetDetection,13,,,,,,,,,,,,,,27,16,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:43.39,270.0184,TargetDetection,11,,,,,,,,,,,,,,27,8,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:43.33,269.9748,TargetDetection,9,,,,,,,,,,,,,,27,3,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:43.39,270.0184,TargetDetection,15,,,,,,,,,,,,,,27,4,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:43.39,270.0184,TargetDetection,7,,,,,,,,,,,,,,27,5,1,6,1,TP,275.084,5.065577,1.065577,,,,,,,100,100
122,T,Training,03/05/2020,10:27:43.39,270.0184,TargetDetection,14,,,,,,,,,,,,,,27,2,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:43.39,270.0184,TargetDetection,2,,,,,,,,,,,,,,27,6,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:43.35,269.9963,TargetDetection,8,,,,,,,,,,,,,,27,16,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:43.42,270.06,TargetDetection,4,,,,,,,,,,,,,,27,7,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:53.39,280.0129,TargetDetection,1,,,,,,,,,,,,,,28,6,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:53.39,280.0129,TargetDetection,9,,,,,,,,,,,,,,28,2,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:53.39,280.0129,TargetDetection,7,,,,,,,,,,,,,,28,1,1,6,1,TP,289.8528,9.795568,5.795568,,,,,,,100,100
122,T,Training,03/05/2020,10:27:53.39,280.0129,TargetDetection,2,,,,,,,,,,,,,,28,7,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:53.35,279.9921,TargetDetection,5,,,,,,,,,,,,,,28,14,1,4,1,FN,,,,,,,,,,-100,50
122,T,Training,03/05/2020,10:27:53.39,280.0129,TargetDetection,15,,,,,,,,,,,,,,28,8,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:53.39,280.0129,TargetDetection,12,,,,,,,,,,,,,,28,10,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:27:56.38,283.0045,FuelLeak,6,,,,,,,,283,283.0045,,,,0,,,,,,,,,,,,,,,,-100,30
122,T,Training,03/05/2020,10:28:03.39,290.0131,TargetDetection,13,,,,,,,,,,,,,,29,11,1,6,1,FN,,,,,,,,,,-100,50
122,T,Training,03/05/2020,10:28:03.35,289.9919,TargetDetection,11,,,,,,,,,,,,,,29,3,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:28:03.39,290.0131,TargetDetection,8,,,,,,,,,,,,,,29,6,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:28:03.41,290.0565,TargetDetection,10,,,,,,,,,,,,,,29,1,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:28:03.35,289.9919,TargetDetection,6,,,,,,,,,,,,,,29,7,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:28:03.35,289.9919,TargetDetection,3,,,,,,,,,,,,,,29,14,1,6,1,TP,295.1952,4.176523,0.1765232,,,,,,,100,100
122,T,Training,03/05/2020,10:28:03.41,290.0565,TargetDetection,4,,,,,,,,,,,,,,29,3,0,NA,1,TN,,,,,,,,,,50,50
122,T,Training,03/05/2020,10:28:03.41,290.0565,TargetDetection,14,,,,,,,,,,,,,,29,6,0,NA,1,TN,,,,,,,,,,50,50
