participantNumber,TrialNumber,WorkloadCondition,SystemDate,SystemTime,MissionTime,TaskType,UAVNumber,MessageTime,MessageFrom,MessageResponseRequested,MessageContent,MessageCorrectAnswer,MessageAnswerAccuracy,MessageResponseTime,FLPlannedStartTime,FLRealStartTime,FLStopSystemTime,FLStopTime,FLResponseTime,FLAccuracy,TDWaypointOrder,TDWaypointLocation,TDTargetPresent,TDTargetSpawnTime,TDFinalInput,TDRespone,TDButtonClickTime,TDResponseTimestamp,TDResponseTime,RRTimePlanProjNFZ,RRTimeProjNFZ,RRTimeofRR,RRFinalInput,RRSuccessfulRR,RRResponseTime,Score,HighestPossibleScore
113,T,Training,03/05/2020,10:28:43.34,283.0168,FuelLeak,6,,,,,,,,283,283.0168,10:28:49.93,289.6376,6.620819,1,,,,,,,,,,,,,,,,30,30
113,T,Training,03/05/2020,10:28:40.33,280.0066,TargetDetection,1,,,,,,,,,,,,,,28,6,0,NA,1,TN,,,,,,,,,,50,50
113,T,Training,03/05/2020,10:28:40.33,280.0066,TargetDetection,9,,,,,,,,,,,,,,28,2,0,NA,1,TN,,,,,,,,,,50,50
113,T,Training,03/05/2020,10:28:40.33,280.0066,TargetDetection,7,,,,,,,,,,,,,,28,1,1,6,1,FN,,,,,,,,,,-100,50
113,T,Training,03/05/2020,10:28:40.33,280.0066,TargetDetection,2,,,,,,,,,,,,,,28,7,0,NA,1,TN,,,,,,,,,,50,50
113,T,Training,03/05/2020,10:28:40.29,279.9865,TargetDetection,5,,,,,,,,,,,,,,28,14,1,4,1,FN,,,,,,,,,,-100,50
113,T,Training,03/05/2020,10:28:40.33,280.0066,TargetDetection,15,,,,,,,,,,,,,,28,8,0,NA,1,TN,,,,,,,,,,50,50
113,T,Training,03/05/2020,10:28:40.33,280.0066,TargetDetection,12,,,,,,,,,,,,,,28,10,0,NA,1,TN,,,,,,,,,,50,50
113,T,Training,03/05/2020,10:28:50.34,290.01,TargetDetection,13,,,,,,,,,,,,,,29,11,1,6,1,FN,,,,,,,,,,-100,50
113,T,Training,03/05/2020,10:28:50.29,289.9896,Reroute,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
113,T,Training,03/05/2020,10:28:50.29,289.9896,TargetDetection,11,,,,,,,,,,,,,,29,3,0,NA,1,TN,,,,,,,,,,50,50
113,T,Training,03/05/2020,10:28:50.30,289.9896,TargetDetection,6,,,,,,,,,,,,,,29,7,0,NA,1,TN,,,,,,,,,,50,50
113,T,Training,03/05/2020,10:28:50.30,289.9896,TargetDetection,3,,,,,,,,,,,,,,29,14,1,6,1,FN,,,,,,,,,,-100,50
113,T,Training,03/05/2020,10:28:50.38,290.0709,TargetDetection,14,,,,,,,,,,,,,,29,6,0,NA,1,TN,,,,,,,,,,50,50
113,T,Training,03/05/2020,10:28:50.36,290.0518,TargetDetection,8,,,,,,,,,,,,,,29,6,0,NA,1,TN,,,,,,,,,,50,50
113,T,Training,03/05/2020,10:28:50.36,290.0518,TargetDetection,10,,,,,,,,,,,,,,29,1,0,NA,1,TN,,,,,,,,,,50,50
113,T,Training,03/05/2020,10:28:50.36,290.0518,TargetDetection,4,,,,,,,,,,,,,,29,3,0,NA,1,TN,,,,,,,,,,50,50
