participantNumber,TrialNumber,WorkloadCondition,SystemDate,SystemTime,MissionTime,TaskType,UAVNumber,MessageTime,MessageFrom,MessageResponseRequested,MessageContent,MessageCorrectAnswer,MessageAnswerAccuracy,MessageResponseTime,FLPlannedStartTime,FLRealStartTime,FLStopSystemTime,FLStopTime,FLResponseTime,FLAccuracy,TDWaypointOrder,TDWaypointLocation,TDTargetPresent,TDTargetSpawnTime,TDFinalInput,TDRespone,TDButtonClickTime,TDResponseTimestamp,TDResponseTime,RRTimePlanProjNFZ,RRTimeProjNFZ,RRTimeofRR,RRFinalInput,RRSuccessfulRR,RRResponseTime,Score,HighestPossibleScore
227,1,G,3/12/2020,34:30.3,140.0737,TargetDetection,15,,,,,,,,,,,,,,14,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:30.3,140.0737,TargetDetection,12,,,,,,,,,,,,,,14,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:30.2,140.0122,TargetDetection,14,,,,,,,,,,,,,,14,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:30.2,139.9908,TargetDetection,2,,,,,,,,,,,,,,14,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:30.2,139.9908,TargetDetection,3,,,,,,,,,,,,,,14,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.3,150.0557,TargetDetection,15,,,,,,,,,,,,,,15,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.3,150.0557,TargetDetection,12,,,,,,,,,,,,,,15,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.2,150.0165,TargetDetection,7,,,,,,,,,,,,,,15,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.2,150.0165,TargetDetection,5,,,,,,,,,,,,,,15,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.2,149.9757,TargetDetection,6,,,,,,,,,,,,,,15,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.2,149.9963,TargetDetection,1,,,,,,,,,,,,,,15,5,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,34:40.3,150.0557,TargetDetection,13,,,,,,,,,,,,,,15,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.3,150.0557,TargetDetection,9,,,,,,,,,,,,,,15,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.2,149.9963,TargetDetection,8,,,,,,,,,,,,,,15,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.2,149.9963,TargetDetection,16,,,,,,,,,,,,,,15,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.2,150.0165,TargetDetection,11,,,,,,,,,,,,,,15,6,1,7,1,TP,159.7378,8.732325,5.732325,,,,,,,100,100
227,1,G,3/12/2020,34:40.2,149.9963,TargetDetection,4,,,,,,,,,,,,,,15,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.3,150.0557,TargetDetection,14,,,,,,,,,,,,,,15,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:30.3,140.0737,TargetDetection,10,,,,,,,,,,,,,,14,13,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:30.3,140.0737,Reroute,10,,,,,,,,,,,,,,,,,,,,,,,140,140.0737,147.6967,1,1,7.62294,30,30
227,1,G,3/12/2020,34:40.3,150.0557,TargetDetection,2,,,,,,,,,,,,,,15,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:40.3,150.0557,TargetDetection,3,,,,,,,,,,,,,,15,10,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,34:51.2,161.0035,ChatMessage,,161.0035,HQ,1,[2:41] HQ: Detecting a FL for UAV 5  - Respond (Confirm/Deny),Deny,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,G,3/12/2020,34:56.0,165.8167,ChatMessage,,165.8167,user,,[2:45] You: Deny,,1,4.813232,,,,,,,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,34:50.3,160.0655,TargetDetection,4,,,,,,,,,,,,,,16,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.2,159.999,TargetDetection,7,,,,,,,,,,,,,,16,1,1,5,1,TP,169.7072,9.184852,4.184852,,,,,,,100,100
227,1,G,3/12/2020,34:50.2,160.0214,TargetDetection,16,,,,,,,,,,,,,,16,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.2,160.0214,TargetDetection,13,,,,,,,,,,,,,,16,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.2,160.0214,TargetDetection,9,,,,,,,,,,,,,,16,10,1,7,1,TP,168.9049,8.839395,5.839395,,,,,,,100,100
227,1,G,3/12/2020,34:50.2,159.9799,TargetDetection,12,,,,,,,,,,,,,,16,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.2,160.0214,TargetDetection,8,,,,,,,,,,,,,,16,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.2,159.999,TargetDetection,5,,,,,,,,,,,,,,16,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.2,159.999,TargetDetection,6,,,,,,,,,,,,,,16,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.3,160.0857,TargetDetection,3,,,,,,,,,,,,,,16,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.2,160.0214,TargetDetection,1,,,,,,,,,,,,,,16,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.3,160.0655,TargetDetection,11,,,,,,,,,,,,,,16,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.3,160.0857,TargetDetection,2,,,,,,,,,,,,,,16,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.3,160.0655,TargetDetection,10,,,,,,,,,,,,,,16,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,34:50.3,160.0655,TargetDetection,14,,,,,,,,,,,,,,16,3,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,35:00.3,170.0652,TargetDetection,2,,,,,,,,,,,,,,17,6,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,35:00.2,170.0231,TargetDetection,9,,,,,,,,,,,,,,17,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.2,170.0231,TargetDetection,12,,,,,,,,,,,,,,17,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.2,169.9969,TargetDetection,16,,,,,,,,,,,,,,17,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.2,170.0231,TargetDetection,13,,,,,,,,,,,,,,17,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.3,170.0652,TargetDetection,11,,,,,,,,,,,,,,17,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.2,169.9969,TargetDetection,7,,,,,,,,,,,,,,17,5,1,5,1,TP,178.9163,8.61477,3.61477,,,,,,,100,100
227,1,G,3/12/2020,35:00.3,170.0849,TargetDetection,14,,,,,,,,,,,,,,17,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.2,170.0231,TargetDetection,8,,,,,,,,,,,,,,17,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.2,170.0231,TargetDetection,6,,,,,,,,,,,,,,17,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.2,169.9587,TargetDetection,4,,,,,,,,,,,,,,17,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.3,170.0652,TargetDetection,10,,,,,,,,,,,,,,17,3,1,8,1,TP,178.1043,7.802749,5.802749,,,,,,,100,100
227,1,G,3/12/2020,35:00.2,170.0231,TargetDetection,5,,,,,,,,,,,,,,17,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.2,170.0231,TargetDetection,3,,,,,,,,,,,,,,17,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:00.3,170.0652,TargetDetection,15,,,,,,,,,,,,,,17,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:09.2,179.0142,FuelLeak,1,,,,,,,,179,179.0142,35:16.0,185.7844,6.770172,1,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,35:10.3,180.0226,TargetDetection,11,,,,,,,,,,,,,,18,12,1,7,1,TP,184.1896,3.873304,0.8733044,,,,,,,100,100
227,1,G,3/12/2020,35:10.2,179.9993,TargetDetection,16,,,,,,,,,,,,,,18,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:10.3,180.0226,TargetDetection,14,,,,,,,,,,,,,,18,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:20.3,190.043,TargetDetection,5,,,,,,,,,,,,,,19,2,1,7,1,TP,196.7688,5.755268,2.755268,,,,,,,100,100
227,1,G,3/12/2020,35:20.2,190,TargetDetection,1,,,,,,,,,,,,,,19,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:20.2,189.9792,TargetDetection,7,,,,,,,,,,,,,,19,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:20.3,190.0632,TargetDetection,14,,,,,,,,,,,,,,19,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:20.3,190.0632,TargetDetection,10,,,,,,,,,,,,,,19,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:34.2,204.0009,ChatMessage,,204.0009,HQ,1,[3:24] HQ: Was UAV 10 headed for the NFZ - Respond (Yes/No),Yes,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,G,3/12/2020,35:37.0,206.8273,ChatMessage,,206.8273,user,,[3:26] You: No,,0,2.826477,,,,,,,,,,,,,,,,,,,,,,-100,30
227,1,G,3/12/2020,35:30.3,200.0674,TargetDetection,4,,,,,,,,,,,,,,20,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:30.2,199.9754,TargetDetection,13,,,,,,,,,,,,,,20,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:30.3,200.0446,TargetDetection,2,,,,,,,,,,,,,,20,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:30.3,200.0446,TargetDetection,8,,,,,,,,,,,,,,20,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:30.2,200.0041,TargetDetection,11,,,,,,,,,,,,,,20,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:40.2,210.0113,TargetDetection,16,,,,,,,,,,,,,,21,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:40.2,210.0113,TargetDetection,7,,,,,,,,,,,,,,21,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:40.2,210.0113,TargetDetection,5,,,,,,,,,,,,,,21,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:40.2,209.9711,TargetDetection,9,,,,,,,,,,,,,,21,11,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,35:40.2,210.0113,TargetDetection,8,,,,,,,,,,,,,,21,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:40.3,210.0747,TargetDetection,10,,,,,,,,,,,,,,21,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:40.3,210.0747,TargetDetection,6,,,,,,,,,,,,,,21,8,1,6,1,TP,215.0466,6.044764,2.044764,,,,,,,100,100
227,1,G,3/12/2020,35:50.2,219.9656,TargetDetection,1,,,,,,,,,,,,,,22,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:50.2,220.0056,TargetDetection,7,,,,,,,,,,,,,,22,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:50.2,219.9856,TargetDetection,2,,,,,,,,,,,,,,22,4,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,35:50.2,220.0056,TargetDetection,5,,,,,,,,,,,,,,22,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:50.2,220.0056,TargetDetection,13,,,,,,,,,,,,,,22,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:50.2,220.0056,TargetDetection,11,,,,,,,,,,,,,,22,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:50.2,219.9856,TargetDetection,12,,,,,,,,,,,,,,22,2,1,6,1,TP,228.3554,7.345093,3.345093,,,,,,,100,100
227,1,G,3/12/2020,35:50.2,219.9856,TargetDetection,14,,,,,,,,,,,,,,22,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:50.2,220.0466,TargetDetection,4,,,,,,,,,,,,,,22,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,35:50.2,219.9856,TargetDetection,16,,,,,,,,,,,,,,22,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.2,229.9861,TargetDetection,1,,,,,,,,,,,,,,23,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.2,230.0079,TargetDetection,13,,,,,,,,,,,,,,23,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.3,230.0698,TargetDetection,9,,,,,,,,,,,,,,23,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.2,230.0079,TargetDetection,11,,,,,,,,,,,,,,23,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.2,229.9861,TargetDetection,7,,,,,,,,,,,,,,23,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.3,230.048,TargetDetection,4,,,,,,,,,,,,,,23,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.2,230.0079,TargetDetection,14,,,,,,,,,,,,,,23,6,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,36:00.2,230.0079,TargetDetection,8,,,,,,,,,,,,,,23,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.2,230.0079,TargetDetection,10,,,,,,,,,,,,,,23,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.2,229.9654,TargetDetection,6,,,,,,,,,,,,,,23,8,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,36:00.2,229.9861,TargetDetection,3,,,,,,,,,,,,,,23,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,1,,,,,,,,,,,,,,24,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,7,,,,,,,,,,,,,,24,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,4,,,,,,,,,,,,,,24,16,1,8,1,TP,249.9321,9.828318,7.828318,,,,,,,100,100
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,2,,,,,,,,,,,,,,24,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,5,,,,,,,,,,,,,,24,1,1,7,1,TP,248.9835,9.970695,6.970695,,,,,,,100,100
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,6,,,,,,,,,,,,,,24,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.2,229.9861,TargetDetection,3,,,,,,,,,,,,,,23,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:00.2,229.9861,Reroute,3,,,,,,,,,,,,,,,,,,,,,,,230,229.9861,243.4033,1,1,13.41722,30,30
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,13,,,,,,,,,,,,,,24,10,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,11,,,,,,,,,,,,,,24,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,12,,,,,,,,,,,,,,24,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,14,,,,,,,,,,,,,,24,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,8,,,,,,,,,,,,,,24,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,9,,,,,,,,,,,,,,24,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:10.3,240.0624,TargetDetection,15,,,,,,,,,,,,,,24,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.3,250.0576,TargetDetection,9,,,,,,,,,,,,,,25,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.2,249.9953,TargetDetection,1,,,,,,,,,,,,,,25,4,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,36:20.2,250.0146,TargetDetection,12,,,,,,,,,,,,,,25,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.2,250.0146,TargetDetection,14,,,,,,,,,,,,,,25,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.2,249.9953,TargetDetection,2,,,,,,,,,,,,,,25,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.2,249.9953,TargetDetection,3,,,,,,,,,,,,,,25,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.2,250.0146,TargetDetection,13,,,,,,,,,,,,,,25,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.2,250.0146,TargetDetection,11,,,,,,,,,,,,,,25,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.2,249.9953,TargetDetection,7,,,,,,,,,,,,,,25,10,1,5,1,TP,256.9391,6.434218,1.434218,,,,,,,100,100
227,1,G,3/12/2020,36:20.2,249.9953,TargetDetection,5,,,,,,,,,,,,,,25,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.2,249.9953,TargetDetection,6,,,,,,,,,,,,,,25,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.2,249.9953,TargetDetection,4,,,,,,,,,,,,,,25,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:20.2,250.0146,TargetDetection,16,,,,,,,,,,,,,,25,7,1,8,1,TP,254.0916,5.089094,3.089094,,,,,,,100,100
227,1,G,3/12/2020,36:25.2,255.0024,FuelLeak,9,,,,,,,,255,255.0024,36:34.4,264.1964,9.194016,1,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,36:30.3,260.0665,TargetDetection,4,,,,,,,,,,,,,,26,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.3,260.0665,TargetDetection,8,,,,,,,,,,,,,,26,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.3,260.0151,TargetDetection,13,,,,,,,,,,,,,,26,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.2,259.9948,TargetDetection,12,,,,,,,,,,,,,,26,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.3,260.0151,TargetDetection,7,,,,,,,,,,,,,,26,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.2,259.9948,TargetDetection,14,,,,,,,,,,,,,,26,4,1,6,1,TP,269.62,9.107772,5.107772,,,,,,,100,100
227,1,G,3/12/2020,36:30.2,259.9948,TargetDetection,2,,,,,,,,,,,,,,26,5,1,7,1,TP,266.9895,6.477351,3.477351,,,,,,,100,100
227,1,G,3/12/2020,36:30.3,260.0151,TargetDetection,5,,,,,,,,,,,,,,26,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.3,260.0151,TargetDetection,6,,,,,,,,,,,,,,26,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.3,260.0665,TargetDetection,16,,,,,,,,,,,,,,26,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.2,259.9948,TargetDetection,3,,,,,,,,,,,,,,26,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.2,259.9948,TargetDetection,1,,,,,,,,,,,,,,26,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.2,259.9756,TargetDetection,9,,,,,,,,,,,,,,26,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:30.3,260.0151,TargetDetection,11,,,,,,,,,,,,,,26,12,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,36:30.3,260.0665,TargetDetection,10,,,,,,,,,,,,,,26,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:45.2,275.003,FuelLeak,4,,,,,,,,275,275.003,36:47.7,277.5248,2.52182,1,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,36:40.3,270.0612,TargetDetection,9,,,,,,,,,,,,,,27,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:40.3,270.0612,TargetDetection,11,,,,,,,,,,,,,,27,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:40.2,270.0173,TargetDetection,13,,,,,,,,,,,,,,27,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:40.2,270.0173,TargetDetection,5,,,,,,,,,,,,,,27,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:40.2,270.0173,TargetDetection,6,,,,,,,,,,,,,,27,11,1,6,1,TP,279.2792,8.672891,4.672891,,,,,,,100,100
227,1,G,3/12/2020,36:40.3,270.0612,TargetDetection,1,,,,,,,,,,,,,,27,12,1,5,1,TP,279.8978,9.291541,4.291541,,,,,,,100,100
227,1,G,3/12/2020,36:40.2,270.0173,TargetDetection,12,,,,,,,,,,,,,,27,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:40.2,270.0173,TargetDetection,7,,,,,,,,,,,,,,27,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:40.2,270.0173,TargetDetection,14,,,,,,,,,,,,,,27,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:40.2,270.0173,TargetDetection,2,,,,,,,,,,,,,,27,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:40.2,269.9971,TargetDetection,8,,,,,,,,,,,,,,27,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:40.2,270.0173,TargetDetection,16,,,,,,,,,,,,,,27,4,1,8,1,TP,278.3716,8.310342,6.310342,,,,,,,100,100
227,1,G,3/12/2020,36:40.3,270.0612,TargetDetection,15,,,,,,,,,,,,,,27,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:40.2,269.9971,TargetDetection,4,,,,,,,,,,,,,,27,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.3,280.0476,TargetDetection,7,,,,,,,,,,,,,,28,1,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,36:50.3,280.0476,TargetDetection,8,,,,,,,,,,,,,,28,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.2,279.9777,TargetDetection,11,,,,,,,,,,,,,,28,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.2,280.0031,TargetDetection,5,,,,,,,,,,,,,,28,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.2,280.0031,TargetDetection,6,,,,,,,,,,,,,,28,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.2,280.0031,TargetDetection,13,,,,,,,,,,,,,,28,12,1,5,1,TP,289.4533,8.84516,3.84516,,,,,,,100,100
227,1,G,3/12/2020,36:50.2,279.9777,TargetDetection,9,,,,,,,,,,,,,,28,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.3,280.0476,TargetDetection,16,,,,,,,,,,,,,,28,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.3,280.0692,TargetDetection,4,,,,,,,,,,,,,,28,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.2,280.0031,TargetDetection,3,,,,,,,,,,,,,,28,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.3,280.0476,TargetDetection,1,,,,,,,,,,,,,,28,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.3,280.0476,TargetDetection,12,,,,,,,,,,,,,,28,10,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,36:50.3,280.0476,TargetDetection,14,,,,,,,,,,,,,,28,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,36:50.2,280.0031,TargetDetection,10,,,,,,,,,,,,,,28,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.3,290.0484,TargetDetection,3,,,,,,,,,,,,,,29,4,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,37:00.2,290.005,TargetDetection,16,,,,,,,,,,,,,,29,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.3,290.0692,TargetDetection,1,,,,,,,,,,,,,,29,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.2,290.005,TargetDetection,13,,,,,,,,,,,,,,29,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.3,290.0692,TargetDetection,12,,,,,,,,,,,,,,29,9,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,37:00.2,289.9644,TargetDetection,7,,,,,,,,,,,,,,29,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.2,289.9644,TargetDetection,2,,,,,,,,,,,,,,29,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.2,289.9644,TargetDetection,8,,,,,,,,,,,,,,29,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.3,290.0692,TargetDetection,10,,,,,,,,,,,,,,29,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.2,289.9847,TargetDetection,5,,,,,,,,,,,,,,29,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.2,289.9847,TargetDetection,6,,,,,,,,,,,,,,29,14,1,6,1,FN,,,,,,,,,,-100,50
